,id,query,place_id,house_number,road,neighbourhood,city,county,state,postcode
12733,2313900610,"47.5725,-122.383",159945231,3423,40th Avenue Southwest,Admiral,Seattle,King County,Washington,98116
12734,8946410040,"47.4916,-122.162",232482419,552,Vashon Place Northeast,Vineyards,NA,King County,Washington,98059
12735,3275730120,"47.7174,-122.236",180059755,13001,79th Place Northeast,NA,NA,King County,Washington,98034
12736,7334500120,"47.4648,-121.757",296068186,43736,Southeast 150th Street,NA,NA,King County,Washington,98045
12737,5561401210,"47.4703,-122.015",233257540,14729,245th Avenue Southeast,Mirrormont,NA,King County,Washington,98027
12738,8651410330,"47.3654,-122.08200000000001",230783993,19418,Southeast 265th Street,NA,NA,King County,Washington,98042
12739,4058801325,"47.507,-122.242",233632633,7057,South Lakeridge Drive,Lakeridge,Seattle,King County,Washington,98178
12740,2817100910,"47.3731,-122.43",295998084,7682,Southwest 258th Court,NA,NA,King County,Washington,98070
12741,8647800040,"47.3618,-122.074",231829828,20033,Southeast 267th Place,NA,NA,King County,Washington,98042
12742,1138010180,"47.7153,-122.211",181083882,12812,97th Place Northeast,NA,NA,King County,Washington,98034
12743,4014400237,"47.32,-122.27799999999999",233513160,4411,South 314th Street,NA,NA,King County,Washington,98001
12744,9358000650,"47.5671,-122.37",159916003,2842,Southwest Dakota Street,Youngstown,Seattle,King County,Washington,98126
12745,6150200180,"47.7282,-122.337",155987806,13549,Wallingford Avenue North,Foy,Seattle,King County,Washington,98133
12746,8146300180,"47.6066,-122.19200000000001",202860138,314,111th Avenue Southeast,NA,Bellevue,King County,Washington,98009
12747,2424049029,"47.5552,-122.23100000000001",296012692,5369,Forest Avenue Southeast,NA,NA,King County,Washington,98040
12748,3352400905,"47.5015,-122.262",156872602,5602,South Avon Street,NA,Seattle,King County,Washington,98178
12749,393000385,"47.5068,-122.259",159673306,10426,59th Avenue South,Rainier Beach,Seattle,King County,Washington,98178
12750,7417100133,"47.7703,-122.31200000000001",296148160,1518,Northeast 195th Street,NA,NA,King County,Washington,98155
12751,3782100035,"47.7763,-122.305",296119508,20333,22nd Avenue Northeast,NA,NA,King County,Washington,98155
12752,3905120330,"47.5719,-122.007",296021473,25019,Southeast 40th Drive,NA,NA,King County,Washington,98029
12753,9310300211,"47.7401,-122.348",222483724,NA,NA,NA,NA,King County,Washington,98133-6124
12754,1868900035,"47.6726,-122.294",155387954,6012,31st Avenue Northeast,Ravenna,Seattle,King County,Washington,98115
12755,3574801510,"47.7314,-122.225",179490608,8704,Northeast 144th Street,Simonds Estates,NA,King County,Washington,98034
12756,5102400035,"47.6948,-122.322",154897946,515,Northeast 91st Street,NA,Seattle,King County,Washington,98115
12757,2810100040,"47.5421,-122.38799999999999",156137109,4313,Southwest Willow Street,Morgan Junction,Seattle,King County,Washington,98136
12758,785000040,"47.6775,-122.18",179842433,12009,Northeast 83rd Street,NA,NA,King County,Washington,98033
12759,3861470120,"47.5951,-122.206",296030064,1698,100th Place Southeast,NA,Bellevue,King County,Washington,98004
12760,8813400155,"47.6617,-122.289",155373954,4500,36th Avenue Northeast,NA,Seattle,King County,Washington,98105
12761,526059199,"47.7663,-122.20100000000001",232431622,19028,104th Avenue Northeast,NA,Bothell,King County,Washington,98011
12762,5126300770,"47.4837,-122.13799999999999",230764835,6006,Northeast 1st Street,Maplewood Estates,NA,King County,Washington,98059
12763,2734100395,"47.5462,-122.32",158310006,6234,Carleton Avenue South,Van Asselt,Seattle,King County,Washington,98108
12764,795000865,"47.5042,-122.329",232076098,11035,4th Avenue South,NA,Seattle,King County,Washington,98168
12765,3763300040,"47.7167,-122.23299999999999",181028383,12846,81st Avenue Northeast,NA,NA,King County,Washington,98034
12766,1777600880,"47.5681,-122.12799999999999",296023743,15872,Southeast 43rd Place,NA,Bellevue,King County,Washington,98006
12767,3361401210,"47.4989,-122.31700000000001",236894910,1214,South 117th Street,NA,NA,King County,Washington,98168
12768,1431600180,"47.46,-122.17399999999999",231103664,12409,Southeast 160th Street,NA,NA,King County,Washington,98058
12769,7454001120,"47.5122,-122.374",158805480,10119,33rd Avenue Southwest,Arbor Heights,Seattle,King County,Washington,98146
12770,5561100180,"47.4553,-121.98700000000001",232495718,16232,266th Avenue Southeast,NA,NA,King County,Washington,98027
12771,8658303080,"47.6499,-121.916",296067948,31697,West Rutherford Street,NA,NA,King County,Washington,98014
12772,6795100589,"47.5828,-122.044",296087753,22129,Southeast 29th Place,NA,NA,King County,Washington,98075
12773,3345100184,"47.5217,-122.182",231018349,11840,Southeast 91st Street,Olympus,NA,King County,Washington,98056
12774,9284801165,"47.5523,-122.37200000000001",158804348,5452,31st Avenue Southwest,NA,Seattle,King County,Washington,98126
12775,7229100180,"47.4497,-122.16799999999999",229798955,17025,130th Avenue Southeast,NA,NA,King County,Washington,98058
12776,9808630120,"47.6528,-122.20299999999999",42194167,4909,102nd Lane Northeast,NA,NA,King County,Washington,98033
12777,2473411210,"47.4483,-122.12899999999999",229521319,16000,Southeast 172nd Place,Fairwood Greens,NA,King County,Washington,98058
12778,8029500180,"47.3079,-122.39299999999999",233661353,32739,47th Avenue Southwest,Twin Lakes,NA,King County,Washington,98023
12779,3438503014,"47.5404,-122.352",158795304,7019,13th Avenue Southwest,NA,Seattle,King County,Washington,98106
12780,5100403882,"47.6961,-122.316",156709323,1034,Northeast 92nd Street,NA,Seattle,King County,Washington,98115
12781,6909200401,"47.591,-122.29299999999999",18158283,1356,30th Avenue South,NA,Seattle,King County,Washington,98144
12782,2113700360,"47.5305,-122.353",159814284,7945,14th Avenue Southwest,Highland Park,Seattle,King County,Washington,98106
12783,2028701075,"47.6768,-122.367",155307381,6527,Division Avenue Northwest,Whittier Heights,Seattle,King County,Washington,98117
12784,3755200220,"47.7183,-122.213",181632618,9607,Northeast 132nd Street,NA,NA,King County,Washington,98034
12785,2767800065,"47.6715,-122.365",155279058,5818,7th Avenue Northwest,NA,Seattle,King County,Washington,98107
12786,1136100087,"47.7467,-122.132",296011847,15598,Northeast 164th Street,NA,NA,King County,Washington,98072
12787,3422059257,"47.3461,-122.152",230636476,14218,Southeast 285th Place,NA,NA,King County,Washington,98042
12788,3438502083,"47.5453,-122.363",157721674,6343,23rd Avenue Southwest,NA,Seattle,King County,Washington,98106
12789,930000234,"47.7193,-122.361",53043642,NA,3rd Avenue Northwest,NA,Seattle,King County,Washington,98133-9145
12790,2475200330,"47.4735,-122.189",233238415,2232,Southeast 8th Place,NA,NA,King County,Washington,98055
12791,6352600650,"47.6484,-122.08",183250231,19420,Northeast 43rd Place,NA,NA,King County,Washington,98052-6088
12792,4415600040,"47.4527,-122.352",235461631,16717,13th Avenue Southwest,NA,NA,King County,Washington,98166
12793,7974700150,"47.669,-122.28200000000001",154805724,5510,43rd Avenue Northeast,Hawthorne Hills,Seattle,King County,Washington,98105
12794,820079043,"47.2303,-121.936",232585092,41315,305th Avenue Southeast,NA,NA,King County,Washington,98022
12795,8910500150,"47.7112,-122.35700000000001",156621464,11221,Palatine Avenue North,NA,Seattle,King County,Washington,98133
12796,1938400410,"47.3155,-122.365",233569049,2419,Southwest 319th Place,NA,NA,King County,Washington,98023
12797,7338200180,"47.4816,-121.714",216000348,46923,Southeast 130th Street,Riverpoint,NA,King County,Washington,98045
12798,3636800180,"47.6772,-122.056",172234755,8317,213th Place Northeast,NA,NA,King County,Washington,98053
12799,9545240180,"47.5348,-122.053",97869772,NA,NA,NA,NA,King County,Washington,98027-2604
12800,3293700482,"47.7484,-122.353",296148357,16391,Fremont Place North,NA,NA,King County,Washington,98133
12801,7968000120,"47.353,-122.294",231649838,3020,South Star Lake Road,Star Lake,NA,King County,Washington,98001
12802,7655900062,"47.7352,-122.337",296071004,14634,Wallingford Avenue North,Meridian Park,NA,King County,Washington,98133
12803,4321200970,"47.573,-122.38",159196436,3763,Southwest Hinds Street,NA,Seattle,King County,Washington,98126
12804,8645540040,"47.4658,-122.17200000000001",230290198,1611,Pierce Avenue Southeast,Tiffany Park,NA,King County,Washington,98058
12805,7504200120,"47.6312,-122.061",296138652,2403,209th Avenue Northeast,NA,NA,King County,Washington,98074
12806,3867400175,"47.5934,-122.39",161165791,1266,Alki Avenue Southwest,NA,Seattle,King County,Washington,98116
12807,4022906222,"47.7643,-122.273",296165633,5210,Northeast 187th Street,NA,NA,King County,Washington,98155
12808,7346600092,"47.4831,-122.296",232329166,13337,Military Road South,NA,NA,King County,Washington,98168
12809,3222049044,"47.3571,-122.324",230972203,27257,8th Avenue South,Redondo,NA,King County,Washington,98198
12810,1843100580,"47.373999999999995,-122.125",231410797,25413,163rd Place Southeast,Crofton Heights,NA,King County,Washington,98042
12811,393000142,"47.5072,-122.257",159419054,10430,61st Avenue South,Rainier Beach,Seattle,King County,Washington,98178
12812,3288200360,"47.7277,-122.185",179587235,11726,Northeast 141st Street,NA,NA,King County,Washington,98034
12813,5379800040,"47.4594,-122.279",230517400,4251,South 160th Street,NA,NA,King County,Washington,98188
12814,6843600040,"47.7399,-122.33200000000001",296147455,15338,Corliss Place North,NA,NA,King County,Washington,98133
12815,1091500120,"47.3969,-122.205",229318763,22908,101st Place Southeast,NA,NA,King County,Washington,98031
12816,7148200040,"47.4413,-122.277",230805345,4514,South 181st Street,NA,NA,King County,Washington,98188
12817,1623089025,"47.481,-121.788",108091672,NA,I 90,NA,NA,King County,Washington,NA
12818,3278600760,"47.549,-122.37200000000001",158518970,5940,31st Avenue Southwest,NA,Seattle,King County,Washington,98126
12819,1226039054,"47.7598,-122.359",296066785,114,Northwest 180th Street,NA,NA,King County,Washington,98177
12820,798000145,"47.4989,-122.329",236395390,11619,4th Avenue South,Beverly Park,NA,King County,Washington,98168
12821,7905400040,"47.3063,-122.27",231258756,5121,South 329th Place,NA,NA,King County,Washington,98001
12822,3825310720,"47.7065,-122.13",296143298,15763,Northeast 119th Court,NA,NA,King County,Washington,98052
12823,4137000540,"47.2654,-122.21700000000001",231620538,901,Mill Pond Drive Southeast,NA,NA,King County,Washington,98092
12824,120059044,"47.2558,-122.12200000000001",231987188,38606,Auburn Enumclaw Road Southeast,NA,NA,King County,Washington,98092
12825,420069021,"47.2507,-122.039",231972579,22630,Southeast 392nd Street,NA,NA,King County,Washington,98022
12826,622100092,"47.7685,-122.162",296025418,19413,133rd Court Northeast,NA,NA,King County,Washington,98072
12827,3876312620,"47.7344,-122.17299999999999",296024890,12560,Northeast 146th Place,NA,NA,King County,Washington,98072
12828,3331001165,"47.5514,-122.28399999999999",159537259,3822,South Orcas Street,Brighton,Seattle,King County,Washington,98118
12829,2019200220,"47.2729,-122.29899999999999",233550968,2715,South 366th Place,NA,NA,King County,Washington,98003
12830,7956200220,"47.2869,-122.36",233013327,1936,Southwest 351st Street,NA,NA,King County,Washington,98023
12831,6632900452,"47.7397,-122.316",296114364,15235,12th Avenue Northeast,NA,NA,King County,Washington,98155
12832,8165100035,"47.7775,-122.365",250634178,9815,Northwest 205th Street - 244th Street Southwest,NA,NA,King County,Washington,98020
12833,9264930970,"47.3148,-122.35",233560143,1120,Southwest 320th Place,NA,NA,King County,Washington,98023
12834,3344500085,"47.5067,-122.197",232183328,1617,Jones Avenue Northeast,Kennydale,NA,King County,Washington,98056
12835,3320000222,"47.5997,-122.31200000000001",20748960,301,16th Avenue South,Little Saigon,Seattle,King County,Washington,98144
12836,3375300210,"47.3179,-122.33",230608994,306,South 317th Place,Mirror Lake,NA,King County,Washington,98003
12837,5469500580,"47.3837,-122.15799999999999",229838268,24415,137th Avenue Southeast,Meridian Valley Country Club,NA,King County,Washington,98042
12838,8146100610,"47.6088,-122.193",296119739,11022,Southeast 2nd Street,NA,Bellevue,King County,Washington,98004
12839,3223059123,"47.4345,-122.198",230630439,10715,Southeast 187th Place,NA,NA,King County,Washington,98055
12840,2325059101,"47.6371,-122.12299999999999",296167269,16324,Northeast 30th Street,NA,Bellevue,King County,Washington,98008
12841,9475710040,"47.4887,-122.15",233019434,5127,Northeast 4th Place,Windsong,NA,King County,Washington,98059
12842,9310300175,"47.7411,-122.34700000000001",296036544,15475,Linden Avenue North,NA,NA,King County,Washington,98133
12843,8099900040,"47.5814,-122.00299999999999",296041824,3077,252nd Place Southeast,NA,NA,King County,Washington,98075
12844,3224800120,"47.3099,-122.206",214043182,121,T Street Northeast,NA,NA,King County,Washington,98002
12845,4232903265,"47.6333,-122.36200000000001",156364200,321,West Garfield Street,NA,Seattle,King County,Washington,98119
12846,8861500065,"47.6801,-122.11399999999999",216346927,8714,169th Place Northeast,NA,NA,King County,Washington,98052
12847,3585300365,"47.7658,-122.37",296153431,1007,Northwest Richmond Beach Road,NA,NA,King County,Washington,98177
12848,8019200360,"47.4913,-122.318",235953995,12428,12th Avenue South,NA,NA,King County,Washington,98168
12849,2862100205,"47.6677,-122.321",157182309,5317,7th Avenue Northeast,NA,Seattle,King County,Washington,98105
12850,7420100040,"47.6746,-122.164",179138768,7839,132nd Avenue Northeast,Snyders Corner,NA,King County,Washington,98033
12851,223039229,"47.5101,-122.391",157930491,10405,47th Avenue Southwest,Endolyne,Seattle,King County,Washington,98146
12852,7967950040,"47.3528,-122.26700000000001",233655909,27842,53rd Place South,Wyngates,NA,King County,Washington,98001
12853,1443500120,"47.5324,-122.272",158555413,4815,South Chicago Street,Dunlap,Seattle,King County,Washington,98118
12854,3920000040,"47.5164,-122.26700000000001",160572143,9618,52nd Avenue South,Rainier Beach,Seattle,King County,Washington,98118
12855,126059021,"47.7617,-122.11",296163059,17202,Northeast Woodinville Duvall Road,NA,NA,King County,Washington,98072
12856,8106300970,"47.4473,-122.205",232407218,1026,South 36th Place,NA,NA,King County,Washington,98055
12857,9320900610,"47.3038,-122.36200000000001",230898599,33266,22nd Court Southwest,Twin Lakes,NA,King County,Washington,98023
12858,5647900650,"47.3296,-122.256",230800469,2432,T Street Northwest,NA,NA,King County,Washington,98001
12859,1432701430,"47.4516,-122.175",230357551,16826,125th Avenue Southeast,NA,NA,King County,Washington,98058
12860,6632300477,"47.7287,-122.311",155646844,1600,Northeast 137th Street,NA,Seattle,King County,Washington,98125
12861,9476200150,"47.49,-122.191",230655134,470,Grandey Way Northeast,Highlands Park,NA,King County,Washington,98056
12862,8029500450,"47.3058,-122.39399999999999",232169717,4815,Southwest 330th Court,NA,NA,King County,Washington,98023
12863,9510320150,"47.4736,-121.73100000000001",296045793,45540,Southeast 140th Street,NA,NA,King County,Washington,98045
12864,415100085,"47.7451,-122.339",296158584,15913,Densmore Avenue North,Meridian Park,NA,King County,Washington,98133
12865,8562850150,"47.6651,-122.15100000000001",296030685,6515,141st Place Northeast,NA,NA,King County,Washington,98052
12866,1951600150,"47.3717,-122.29700000000001",233157494,25617,29th Avenue South,Midway,NA,King County,Washington,98032
12867,6745700150,"47.5828,-122.291",155940996,2225,33rd Avenue South,NA,Seattle,King County,Washington,98144
12868,9211520410,"47.2984,-122.385",230629662,4239,Southwest 338th Street,NA,NA,King County,Washington,98023
12869,3388000040,"47.3943,-122.196",231900286,10825,Southeast 232nd Street,NA,NA,King County,Washington,98031
12870,3566800040,"47.6911,-122.39200000000001",155994325,2639,Northwest 86th Street,Loyal Heights,Seattle,King County,Washington,98117
12871,4221250120,"47.5895,-122.01899999999999",296086225,2267,240th Avenue Southeast,NA,NA,King County,Washington,98075
12872,1402600040,"47.4406,-122.139",231689597,18235,152nd Avenue Southeast,Carriagewood,NA,King County,Washington,98058
12873,2720000120,"47.5139,-122.18700000000001",219320206,2424,Dayton Avenue Northeast,Kennydale,NA,King County,Washington,98056
12874,3359500665,"47.6754,-122.325",157314085,6404,Latona Avenue Northeast,Meridian,Seattle,King County,Washington,98115
12875,7732650040,"47.6591,-122.147",296089804,14491,Northeast 57th Street,NA,Bellevue,King County,Washington,98007
12876,2874600040,"47.7065,-122.37",154568963,10544,11th Avenue Northwest,Blue Ridge,Seattle,King County,Washington,98177
12877,6154900065,"47.7032,-122.37100000000001",155190100,1121,Northwest 103rd Street,Blue Ridge,Seattle,King County,Washington,98177
12878,3491300180,"47.68600000000001,-122.374",155533744,7730,14th Avenue Northwest,Whittier Heights,Seattle,King County,Washington,98117
12879,619079096,"47.1622,-121.971",232552954,27815,Southeast Mud Mountain Road,NA,NA,King County,Washington,98022
12880,9264920620,"47.3126,-122.346",232393082,32311,8th Avenue Southwest,NA,NA,King County,Washington,98023
12881,7899800730,"47.5218,-122.35799999999999",22572937,9039,18th Avenue Southwest,Highland Park,Seattle,King County,Washington,98106
12882,8944750730,"47.4907,-122.167",232687856,504,Shelton Court Northeast,President Park,NA,King County,Washington,98056
12883,2922703150,"47.6834,-122.366",52826513,NA,8th Avenue Northwest,Whittier Heights,Seattle,King County,Washington,98113
12884,293610040,"47.7368,-122.23100000000001",248708975,8135,Northeast 150th Street,NA,NA,King County,Washington,98028
12885,7215720410,"47.5994,-122.01899999999999",296064716,1005,240th Way Southeast,NA,NA,King County,Washington,98075
12886,5550300175,"47.5286,-122.368",160187728,8146,28th Avenue Southwest,Westwood,Seattle,King County,Washington,98126
12887,1588600040,"47.6951,-122.366",156022912,9032,8th Avenue Northwest,Crown Hill,Seattle,King County,Washington,98117
12888,7819000040,"47.7543,-122.344",222130671,1201,North 175th Street,Meridian Park,NA,King County,Washington,98133
12889,1839920180,"47.7248,-122.179",179831834,13815,121st Avenue Northeast,NA,NA,King County,Washington,98034
12890,2560803085,"47.3775,-122.319",230379264,1116,South 251st Street,Zenith,NA,King County,Washington,98198
12891,6414100133,"47.7207,-122.32",159205021,12551,Roosevelt Way Northeast,NA,Seattle,King County,Washington,98125
12892,164000174,"47.7304,-122.352",155832715,14001,Evanston Avenue North,Bitter Lake,Seattle,King County,Washington,98133
12893,1118001201,"47.6349,-122.29",155809114,1644,Windermere Drive East,NA,Seattle,King County,Washington,98112
12894,5104510720,"47.3552,-122.014",220869606,27531,Maple Ridge Way Southeast,Maple Woods,NA,King County,Washington,98038
12895,3904910650,"47.5675,-122.016",296042206,24335,Southeast 43rd Place,Hunter's Ridge,NA,King County,Washington,98029
12896,9211500620,"47.2979,-122.37899999999999",231939197,3616,Southwest 339th Place,NA,NA,King County,Washington,98023
12897,6402710120,"47.4439,-122.19",231286696,17713,113th Place Southeast,NA,NA,King County,Washington,98055
12898,1245001739,"47.6891,-122.20299999999999",181444688,325,18th Avenue,NA,NA,King County,Washington,98033
12899,6817850040,"47.6395,-122.05",296113064,3336,217th Place Northeast,NA,NA,King County,Washington,98074
12900,9839301165,"47.6112,-122.29299999999999",157026916,925,31st Avenue,NA,Seattle,King County,Washington,98122
12901,1854900410,"47.6124,-122.009",164716122,NA,247th Place Northeast,NA,NA,King County,Washington,98074
12902,2787700180,"47.5066,-122.15899999999999",233939480,4505,Northeast 17th Street,Glencoe,NA,King County,Washington,98059
12903,1843130210,"47.3745,-122.12700000000001",231098091,16102,Southeast 254th Street,Crofton Heights,NA,King County,Washington,98042
12904,205000450,"47.6303,-121.99",296068097,26089,Northeast 25th Street,NA,NA,King County,Washington,98053
12905,3626039279,"47.6955,-122.35700000000001",155222799,9043,Palatine Avenue North,NA,Seattle,King County,Washington,98103
12906,3126049261,"47.699,-122.35",156639090,9602,Fremont Avenue North,NA,Seattle,King County,Washington,98103
12907,8658303265,"47.6492,-121.915",296112094,4701,Stephens Avenue,NA,NA,King County,Washington,98014
12908,2421059009,"47.291000000000004,-122.118",232145392,16816,Southeast Lake Moneysmith Road,NA,NA,King County,Washington,98092
12909,3111300040,"47.7758,-122.37899999999999",296089385,20060,17th Avenue Northwest,NA,NA,King County,Washington,98177
12910,1770000330,"47.7425,-122.089",296160346,15832,187th Avenue Northeast,NA,NA,King County,Washington,98072
12911,4174600264,"47.5569,-122.29799999999999",158293584,5008,27th Avenue South,Rainier Vista,Seattle,King County,Washington,98108
12912,822039025,"47.4096,-122.449",296152549,21706,Monument Road Southwest,NA,NA,King County,Washington,98070
12913,9521101065,"47.6624,-122.348",280168454,806,North 46th Street,NA,Seattle,King County,Washington,98103
12914,3244500158,"47.7637,-122.134",296068540,15599,Northeast 188th Place,NA,NA,King County,Washington,98072
12915,3603000410,"47.3832,-122.3",232149635,24251,26th Place South,Highline,NA,King County,Washington,98198
12916,7548300441,"47.5874,-122.311",158245926,1761,17th Avenue South,NA,Seattle,King County,Washington,98144
12917,3034200142,"47.7211,-122.33",155870320,12560,Corliss Avenue North,NA,Seattle,King County,Washington,98133
12918,8651611590,"47.6328,-122.064",296012024,20557,Northeast 26th Street,NA,NA,King County,Washington,98074
12919,2978800120,"47.7756,-122.37200000000001",296089398,20210,12th Avenue Northwest,NA,NA,King County,Washington,98177
12920,7011200515,"47.6382,-122.368",157922673,2115,8th Avenue West,Interbay,Seattle,King County,Washington,98119
12921,7199340620,"47.6983,-122.12700000000001",296090594,15900,Northeast 109th Way,NA,NA,King County,Washington,98052
12922,7291700065,"47.7718,-122.381",296025950,1871,Northwest 197th Street,NA,NA,King County,Washington,98177
12923,2129700142,"47.7242,-121.95100000000001",296159530,14057,Batten Road Northeast,NA,NA,King County,Washington,98019
12924,318300040,"47.3632,-122.061",230007770,21028,Southeast 268th Court,Autumn Bay,NA,King County,Washington,98042
12925,5101400871,"47.6914,-122.30799999999999",22573938,1730,Northeast 86th Street,Wedgwood,Seattle,King County,Washington,98115
12926,2561360120,"47.7017,-122.12700000000001",296093168,16198,Northeast 113th Court,NA,NA,King County,Washington,98052
12927,293800120,"47.7635,-122.044",296045461,18730,222nd Way Northeast,NA,NA,King County,Washington,98077
12928,2595300155,"47.5158,-122.385",159137588,9741,41st Avenue Southwest,Arbor Heights,Seattle,King County,Washington,98136
12929,2853600155,"47.5144,-122.368",233401793,9836,28th Avenue Southwest,Shorewood,Seattle,King County,Washington,98126
12930,4365200555,"47.5222,-122.37",160634116,9019,29th Avenue Southwest,NA,Seattle,King County,Washington,98126
12931,2473100790,"47.4478,-122.15700000000001",231146683,17251,138th Avenue Southeast,NA,NA,King County,Washington,98058
12932,8019200925,"47.4935,-122.321",237038378,12217,10th Avenue South,Highline,NA,King County,Washington,98168
12933,6071600450,"47.5488,-122.171",296048420,12755,Southeast 60th Street,NA,Bellevue,King County,Washington,98006
12934,5249803036,"47.5615,-122.272",158669616,4605,49th Avenue South,Lakewood,Seattle,King County,Washington,98118
12935,3222069151,"47.3443,-122.073",233615374,28704,202nd Avenue Southeast,NA,NA,King County,Washington,98042
12936,5561400610,"47.4587,-121.99600000000001",232643297,15947,259th Avenue Southeast,NA,NA,King County,Washington,98027
12937,5700000905,"47.5817,-122.291",155789342,2329,33rd Avenue South,NA,Seattle,King County,Washington,98144
12938,3362401935,"47.6798,-122.348",156077200,742,North 70th Street,NA,Seattle,King County,Washington,98103
12939,2893000610,"47.4105,-122.18",231428633,12046,Southeast 214th Street,Hillshire Terrace,NA,King County,Washington,98031
12940,7856410411,"47.56,-122.161",296143977,4774,134th Place Southeast,NA,Bellevue,King County,Washington,98006
12941,8156600155,"47.6782,-122.3",155895549,6815,26th Avenue Northeast,Wedgwood,Seattle,King County,Washington,98115
12942,2560803248,"47.3761,-122.32",231570027,25139,11th Avenue South,Zenith,NA,King County,Washington,98198
12943,1118001215,"47.6352,-122.29",158141177,1653,Shenandoah Drive East,NA,Seattle,King County,Washington,98112
12944,1437500035,"47.7105,-121.316",296047160,11835,Tye River Road Northeast,NA,NA,King County,Washington,98288
12945,2124049229,"47.5574,-122.30799999999999",157034755,4971,19th Avenue South,South Seattle,Seattle,King County,Washington,98108
12946,7129304225,"47.5183,-122.266",159262817,9320,53rd Avenue South,Rainier Beach,Seattle,King County,Washington,98118
12947,7986400180,"47.6645,-122.35700000000001",155797112,104,North 49th Street,NA,Seattle,King County,Washington,98103
12948,809001970,"47.6364,-122.351",157481013,321,Newton Street,NA,Seattle,King County,Washington,98109
12949,7979900145,"47.746,-122.296",296082170,3115,Northeast 163rd Street,NA,NA,King County,Washington,98155
12950,3299600040,"47.5611,-122.03200000000001",156679599,NA,231st Place Southeast,NA,NA,King County,Washington,98075
12951,8651730580,"47.73,-122.21600000000001",180408914,14241,94th Avenue Northeast,Simonds Estates,NA,King County,Washington,98034
12952,1250201175,"47.5972,-122.295",18197789,526,29th Avenue South,NA,Seattle,King County,Washington,98144
12953,8651510610,"47.646,-122.068",296033031,20399,Northeast 40th Court,NA,NA,King County,Washington,98074
12954,7017200120,"47.7095,-122.35",155897031,11028,Fremont Avenue North,NA,Seattle,King County,Washington,98133
12955,9272201385,"47.5895,-122.385",159930970,1529,42nd Avenue Southwest,NA,Seattle,King County,Washington,98116
12956,518500210,"47.531000000000006,-122.204",232179022,1012,North 42nd Place,NA,NA,King County,Washington,98056
12957,3260000120,"47.6046,-122.16799999999999",296158152,548,129th Avenue Southeast,NA,Bellevue,King County,Washington,98005
12958,7504030220,"47.6351,-122.06",296024214,21047,Northeast Sahalee Country Club Drive,NA,NA,King County,Washington,98074
12959,7972601885,"47.5279,-122.345",158880402,8408,8th Avenue Southwest,Highland Park,Seattle,King County,Washington,98106
12960,2331300395,"47.6767,-122.35",156289148,6521,Fremont Avenue North,NA,Seattle,King County,Washington,98103
12961,2597710450,"47.428999999999995,-122.162",231284890,19411,134th Avenue Southeast,Forest Trails,NA,King County,Washington,98058
12962,8122600145,"47.5371,-122.368",160423454,7308,28th Avenue Southwest,High Point,Seattle,King County,Washington,98126
12963,629000410,"47.5862,-122.20200000000001",296002766,10427,Southeast 27th Street,NA,NA,King County,Washington,98004
12964,7202380120,"47.6763,-122.02799999999999",170551222,8208,233rd Place Northeast,NA,NA,King County,Washington,98053
12965,2926049437,"47.7121,-122.333",156600202,2121,North 115th Street,NA,Seattle,King County,Washington,98133
12966,9550202700,"47.6681,-122.324",158822353,334,Northeast 54th Street,Meridian,Seattle,King County,Washington,98105
12967,1231000458,"47.5558,-122.26899999999999",157299992,5116,South Farrar Street,Seward Park,Seattle,King County,Washington,98118
12968,9485930120,"47.3451,-122.094",232068629,28612,185th Avenue Southeast,Winterwood Estates,NA,King County,Washington,98042
12969,7923100410,"47.5819,-122.125",296045102,16215,Southeast 31st Street,Sammamish Heights,Bellevue,King County,Washington,98008
12970,2571910210,"47.1959,-122.01",233383255,559,Victor Street,NA,NA,King County,Washington,98022
12971,3395800155,"47.4839,-122.34100000000001",236769152,13233,5th Avenue Southwest,NA,NA,King County,Washington,98146
12972,9558040230,"47.4541,-122.117",229882349,16726,Southeast 165th Way,Woodside,NA,King County,Washington,98058
12973,7129302185,"47.5149,-122.257",161720511,9720,61st Avenue South,Rainier Beach,Seattle,King County,Washington,98118
12974,7841300230,"47.4777,-122.212",231597347,414,Whitworth Avenue South,NA,NA,King County,Washington,98057
12975,2768300650,"47.6666,-122.367",154801855,814,Northwest 52nd Street,NA,Seattle,King County,Washington,98107
12976,546000865,"47.6876,-122.38",153892762,8022,18th Avenue Northwest,Whittier Heights,Seattle,King County,Washington,98117
12977,7708300150,"47.4897,-121.787",296024065,12256,415th Avenue Southeast,NA,NA,King County,Washington,98045
12978,3709500180,"47.7557,-122.22",231230926,9032,Northeast 176th Street,NA,Bothell,King County,Washington,98011
12979,9273200145,"47.5909,-122.384",161678788,1432,Palm Avenue Southwest,NA,Seattle,King County,Washington,98116
12980,2025700730,"47.3493,-122.03399999999999",218254827,23017,Southeast 281st Court,Diamond Hills,NA,King County,Washington,98038
12981,2215500220,"47.6873,-122.286",156068363,8020,39th Avenue Northeast,Wedgwood,Seattle,King County,Washington,98115
12982,3758900220,"47.6973,-122.205",180392313,10819,102nd Avenue Northeast,NA,NA,King County,Washington,98033
12983,7229900925,"47.4817,-122.09700000000001",230930959,18236,Southeast 135th Street,NA,NA,King County,Washington,98059
12984,6632900084,"47.7362,-122.314",296031834,1371,Northeast 148th Street,NA,NA,King County,Washington,98155
